"","item","rating","literality","addressee","role","Subject","response"
"27221",1,"Arousal","irony","other","Listener","S26_1R",7
"27222",5,"Arousal","irony","other","Listener","S01_1R",3
"27223",5,"Arousal","irony","other","Listener","S02_1R",6
"27224",5,"Arousal","irony","other","Listener","S04_1R",2
"27225",5,"Arousal","irony","other","Listener","S05_1R",4
"27226",5,"Arousal","irony","other","Listener","S06_1R",1
"27227",5,"Arousal","irony","other","Listener","S07_1R",5
"27228",5,"Arousal","irony","other","Listener","S08_1R",6
"27229",5,"Arousal","irony","other","Listener","S10_1R",6
"27230",5,"Arousal","irony","other","Listener","S11_1R",5
"27231",5,"Arousal","irony","other","Listener","S12_1R",3
"27232",5,"Arousal","irony","other","Listener","S13_1R",5
"27233",5,"Arousal","irony","other","Listener","S14_1R",7
"27234",5,"Arousal","irony","other","Listener","S15_1R",7
"27235",5,"Arousal","irony","other","Listener","S16_1R",7
"27236",5,"Arousal","irony","other","Listener","S17_1R",3
"27237",5,"Arousal","irony","other","Listener","S20_1R",5
"27238",5,"Arousal","irony","other","Listener","S21_1R",7
"27239",5,"Arousal","irony","other","Listener","S23_1R",6
"27240",5,"Arousal","irony","other","Listener","S24_1R",5
"27241",5,"Arousal","irony","other","Listener","S25_1R",5
"27242",5,"Arousal","irony","other","Listener","S26_1R",5
"27243",9,"Arousal","irony","other","Listener","S01_1R",4
"27244",9,"Arousal","irony","other","Listener","S02_1R",2
"27245",9,"Arousal","irony","other","Listener","S04_1R",1
"27246",9,"Arousal","irony","other","Listener","S05_1R",3
"27247",9,"Arousal","irony","other","Listener","S06_1R",2
"27248",9,"Arousal","irony","other","Listener","S07_1R",4
"27249",9,"Arousal","irony","other","Listener","S08_1R",5
"27250",9,"Arousal","irony","other","Listener","S10_1R",6
"27251",9,"Arousal","irony","other","Listener","S11_1R",1
"27252",9,"Arousal","irony","other","Listener","S12_1R",1
"27253",9,"Arousal","irony","other","Listener","S13_1R",3
"27254",9,"Arousal","irony","other","Listener","S14_1R",1
"27255",9,"Arousal","irony","other","Listener","S15_1R",4
"27256",9,"Arousal","irony","other","Listener","S16_1R",5
"27257",9,"Arousal","irony","other","Listener","S17_1R",2
"27258",9,"Arousal","irony","other","Listener","S20_1R",3
"27259",9,"Arousal","irony","other","Listener","S21_1R",5
"27260",9,"Arousal","irony","other","Listener","S23_1R",7
"27261",9,"Arousal","irony","other","Listener","S24_1R",3
"27262",9,"Arousal","irony","other","Listener","S25_1R",2
"27263",9,"Arousal","irony","other","Listener","S26_1R",4
"27264",13,"Arousal","irony","other","Listener","S01_1R",2
"27265",13,"Arousal","irony","other","Listener","S02_1R",4
"27266",13,"Arousal","irony","other","Listener","S04_1R",1
"27267",13,"Arousal","irony","other","Listener","S05_1R",2
"27268",13,"Arousal","irony","other","Listener","S06_1R",4
"27269",13,"Arousal","irony","other","Listener","S07_1R",3
"27270",13,"Arousal","irony","other","Listener","S08_1R",5
"27271",13,"Arousal","irony","other","Listener","S10_1R",2
"27272",13,"Arousal","irony","other","Listener","S11_1R",4
"27273",13,"Arousal","irony","other","Listener","S12_1R",1
"27274",13,"Arousal","irony","other","Listener","S13_1R",4
"27275",13,"Arousal","irony","other","Listener","S14_1R",4
"27276",13,"Arousal","irony","other","Listener","S15_1R",3
"27277",13,"Arousal","irony","other","Listener","S16_1R",5
"27278",13,"Arousal","irony","other","Listener","S17_1R",1
"27279",13,"Arousal","irony","other","Listener","S20_1R",4
"27280",13,"Arousal","irony","other","Listener","S21_1R",3
"27281",13,"Arousal","irony","other","Listener","S23_1R",4
"27282",13,"Arousal","irony","other","Listener","S24_1R",1
"27283",13,"Arousal","irony","other","Listener","S25_1R",1
"27284",13,"Arousal","irony","other","Listener","S26_1R",2
"27285",17,"Arousal","irony","other","Listener","S01_1R",4
"27286",17,"Arousal","irony","other","Listener","S02_1R",6
"27287",17,"Arousal","irony","other","Listener","S04_1R",1
"27288",17,"Arousal","irony","other","Listener","S05_1R",3
"27289",17,"Arousal","irony","other","Listener","S06_1R",5
"27290",17,"Arousal","irony","other","Listener","S07_1R",3
"27291",17,"Arousal","irony","other","Listener","S08_1R",3
"27292",17,"Arousal","irony","other","Listener","S10_1R",6
"27293",17,"Arousal","irony","other","Listener","S11_1R",3
"27294",17,"Arousal","irony","other","Listener","S12_1R",1
"27295",17,"Arousal","irony","other","Listener","S13_1R",3
"27296",17,"Arousal","irony","other","Listener","S14_1R",5
"27297",17,"Arousal","irony","other","Listener","S15_1R",2
"27298",17,"Arousal","irony","other","Listener","S16_1R",6
"27299",17,"Arousal","irony","other","Listener","S17_1R",2
"27300",17,"Arousal","irony","other","Listener","S20_1R",4
"27301",17,"Arousal","irony","other","Listener","S21_1R",6
"27302",17,"Arousal","irony","other","Listener","S23_1R",6
"27303",17,"Arousal","irony","other","Listener","S24_1R",2
"27304",17,"Arousal","irony","other","Listener","S25_1R",3
"27305",17,"Arousal","irony","other","Listener","S26_1R",5
"27306",21,"Arousal","irony","other","Listener","S01_1R",4
"27307",21,"Arousal","irony","other","Listener","S02_1R",2
"27308",21,"Arousal","irony","other","Listener","S04_1R",6
"27309",21,"Arousal","irony","other","Listener","S05_1R",3
"27310",21,"Arousal","irony","other","Listener","S06_1R",5
"27311",21,"Arousal","irony","other","Listener","S07_1R",5
"27312",21,"Arousal","irony","other","Listener","S08_1R",5
"27313",21,"Arousal","irony","other","Listener","S10_1R",3
"27314",21,"Arousal","irony","other","Listener","S11_1R",4
"27315",21,"Arousal","irony","other","Listener","S12_1R",2
"27316",21,"Arousal","irony","other","Listener","S13_1R",5
"27317",21,"Arousal","irony","other","Listener","S14_1R",1
"27318",21,"Arousal","irony","other","Listener","S15_1R",7
"27319",21,"Arousal","irony","other","Listener","S16_1R",6
"27320",21,"Arousal","irony","other","Listener","S17_1R",4
"27321",21,"Arousal","irony","other","Listener","S20_1R",5
"27322",21,"Arousal","irony","other","Listener","S21_1R",2
"27323",21,"Arousal","irony","other","Listener","S23_1R",5
"27324",21,"Arousal","irony","other","Listener","S24_1R",3
"27325",21,"Arousal","irony","other","Listener","S25_1R",5
"27326",21,"Arousal","irony","other","Listener","S26_1R",7
"27327",25,"Arousal","irony","other","Listener","S01_1R",3
"27328",25,"Arousal","irony","other","Listener","S02_1R",3
"27329",25,"Arousal","irony","other","Listener","S04_1R",3
"27330",25,"Arousal","irony","other","Listener","S05_1R",2
"27331",25,"Arousal","irony","other","Listener","S06_1R",2
"27332",25,"Arousal","irony","other","Listener","S07_1R",4
"27333",25,"Arousal","irony","other","Listener","S08_1R",2
"27334",25,"Arousal","irony","other","Listener","S10_1R",2
"27335",25,"Arousal","irony","other","Listener","S11_1R",5
"27336",25,"Arousal","irony","other","Listener","S12_1R",1
"27337",25,"Arousal","irony","other","Listener","S13_1R",2
"27338",25,"Arousal","irony","other","Listener","S14_1R",1
"27339",25,"Arousal","irony","other","Listener","S15_1R",3
"27340",25,"Arousal","irony","other","Listener","S16_1R",4
"27341",25,"Arousal","irony","other","Listener","S17_1R",2
"27342",25,"Arousal","irony","other","Listener","S20_1R",4
"27343",25,"Arousal","irony","other","Listener","S21_1R",5
"27344",25,"Arousal","irony","other","Listener","S23_1R",5
"27345",25,"Arousal","irony","other","Listener","S24_1R",4
"27346",25,"Arousal","irony","other","Listener","S25_1R",2
"27347",25,"Arousal","irony","other","Listener","S26_1R",3
"27348",29,"Arousal","irony","other","Listener","S01_1R",1
"27349",29,"Arousal","irony","other","Listener","S02_1R",4
"27350",29,"Arousal","irony","other","Listener","S04_1R",1
"27351",29,"Arousal","irony","other","Listener","S05_1R",3
"27352",29,"Arousal","irony","other","Listener","S06_1R",5
"27353",29,"Arousal","irony","other","Listener","S07_1R",3
"27354",29,"Arousal","irony","other","Listener","S08_1R",5
"27355",29,"Arousal","irony","other","Listener","S10_1R",1
"27356",29,"Arousal","irony","other","Listener","S11_1R",2
"27357",29,"Arousal","irony","other","Listener","S12_1R",1
"27358",29,"Arousal","irony","other","Listener","S13_1R",2
"27359",29,"Arousal","irony","other","Listener","S14_1R",6
"27360",29,"Arousal","irony","other","Listener","S15_1R",1
"27361",29,"Arousal","irony","other","Listener","S16_1R",1
"27362",29,"Arousal","irony","other","Listener","S17_1R",2
"27363",29,"Arousal","irony","other","Listener","S20_1R",3
"27364",29,"Arousal","irony","other","Listener","S21_1R",3
"27365",29,"Arousal","irony","other","Listener","S23_1R",3
"27366",29,"Arousal","irony","other","Listener","S24_1R",3
"27367",29,"Arousal","irony","other","Listener","S25_1R",1
"27368",29,"Arousal","irony","other","Listener","S26_1R",6
"27369",33,"Arousal","irony","other","Listener","S01_1R",4
"27370",33,"Arousal","irony","other","Listener","S02_1R",5
"27371",33,"Arousal","irony","other","Listener","S04_1R",1
"27372",33,"Arousal","irony","other","Listener","S05_1R",2
"27373",33,"Arousal","irony","other","Listener","S06_1R",6
"27374",33,"Arousal","irony","other","Listener","S07_1R",5
"27375",33,"Arousal","irony","other","Listener","S08_1R",5
"27376",33,"Arousal","irony","other","Listener","S10_1R",4
"27377",33,"Arousal","irony","other","Listener","S11_1R",2
"27378",33,"Arousal","irony","other","Listener","S12_1R",1
"27379",33,"Arousal","irony","other","Listener","S13_1R",4
"27380",33,"Arousal","irony","other","Listener","S14_1R",2
"27381",33,"Arousal","irony","other","Listener","S15_1R",5
"27382",33,"Arousal","irony","other","Listener","S16_1R",6
"27383",33,"Arousal","irony","other","Listener","S17_1R",1
"27384",33,"Arousal","irony","other","Listener","S20_1R",4
"27385",33,"Arousal","irony","other","Listener","S21_1R",6
"27386",33,"Arousal","irony","other","Listener","S23_1R",6
"27387",33,"Arousal","irony","other","Listener","S24_1R",4
"27388",33,"Arousal","irony","other","Listener","S25_1R",3
"27389",33,"Arousal","irony","other","Listener","S26_1R",6
"27390",37,"Arousal","irony","other","Listener","S01_1R",3
"27391",37,"Arousal","irony","other","Listener","S02_1R",4
"27392",37,"Arousal","irony","other","Listener","S04_1R",6
"27393",37,"Arousal","irony","other","Listener","S05_1R",2
"27394",37,"Arousal","irony","other","Listener","S06_1R",6
"27395",37,"Arousal","irony","other","Listener","S07_1R",3
"27396",37,"Arousal","irony","other","Listener","S08_1R",5
"27397",37,"Arousal","irony","other","Listener","S10_1R",3
"27398",37,"Arousal","irony","other","Listener","S11_1R",4
"27399",37,"Arousal","irony","other","Listener","S12_1R",2
"27400",37,"Arousal","irony","other","Listener","S13_1R",3
"27401",37,"Arousal","irony","other","Listener","S14_1R",5
"27402",37,"Arousal","irony","other","Listener","S15_1R",5
"27403",37,"Arousal","irony","other","Listener","S16_1R",6
"27404",37,"Arousal","irony","other","Listener","S17_1R",2
"27405",37,"Arousal","irony","other","Listener","S20_1R",4
"27406",37,"Arousal","irony","other","Listener","S21_1R",3
"27407",37,"Arousal","irony","other","Listener","S23_1R",5
"27408",37,"Arousal","irony","other","Listener","S24_1R",4
"27409",37,"Arousal","irony","other","Listener","S25_1R",2
"27410",37,"Arousal","irony","other","Listener","S26_1R",5
"27411",41,"Arousal","irony","other","Listener","S01_1R",3
"27412",41,"Arousal","irony","other","Listener","S02_1R",4
"27413",41,"Arousal","irony","other","Listener","S04_1R",4
"27414",41,"Arousal","irony","other","Listener","S05_1R",4
"27415",41,"Arousal","irony","other","Listener","S06_1R",5
"27416",41,"Arousal","irony","other","Listener","S07_1R",4
"27417",41,"Arousal","irony","other","Listener","S08_1R",4
"27418",41,"Arousal","irony","other","Listener","S10_1R",4
"27419",41,"Arousal","irony","other","Listener","S11_1R",1
"27420",41,"Arousal","irony","other","Listener","S12_1R",3
"27421",41,"Arousal","irony","other","Listener","S13_1R",3
"27422",41,"Arousal","irony","other","Listener","S14_1R",7
"27423",41,"Arousal","irony","other","Listener","S15_1R",5
"27424",41,"Arousal","irony","other","Listener","S16_1R",6
"27425",41,"Arousal","irony","other","Listener","S17_1R",4
"27426",41,"Arousal","irony","other","Listener","S20_1R",4
"27427",41,"Arousal","irony","other","Listener","S21_1R",6
"27428",41,"Arousal","irony","other","Listener","S23_1R",6
"27429",41,"Arousal","irony","other","Listener","S24_1R",5
"27430",41,"Arousal","irony","other","Listener","S25_1R",4
"27431",41,"Arousal","irony","other","Listener","S26_1R",7
"27432",45,"Arousal","irony","other","Listener","S01_1R",3
"27433",45,"Arousal","irony","other","Listener","S02_1R",3
"27434",45,"Arousal","irony","other","Listener","S04_1R",6
"27435",45,"Arousal","irony","other","Listener","S05_1R",4
"27436",45,"Arousal","irony","other","Listener","S06_1R",6
"27437",45,"Arousal","irony","other","Listener","S07_1R",5
"27438",45,"Arousal","irony","other","Listener","S08_1R",5
"27439",45,"Arousal","irony","other","Listener","S10_1R",4
"27440",45,"Arousal","irony","other","Listener","S11_1R",5
"27441",45,"Arousal","irony","other","Listener","S12_1R",1
"27442",45,"Arousal","irony","other","Listener","S13_1R",3
"27443",45,"Arousal","irony","other","Listener","S14_1R",7
"27444",45,"Arousal","irony","other","Listener","S15_1R",4
"27445",45,"Arousal","irony","other","Listener","S16_1R",5
"27446",45,"Arousal","irony","other","Listener","S17_1R",3
"27447",45,"Arousal","irony","other","Listener","S20_1R",3
"27448",45,"Arousal","irony","other","Listener","S21_1R",5
"27449",45,"Arousal","irony","other","Listener","S23_1R",6
"27450",45,"Arousal","irony","other","Listener","S24_1R",2
"27451",45,"Arousal","irony","other","Listener","S25_1R",5
"27452",45,"Arousal","irony","other","Listener","S26_1R",4
"27453",49,"Arousal","irony","other","Listener","S01_1R",1
"27454",49,"Arousal","irony","other","Listener","S02_1R",3
"27455",49,"Arousal","irony","other","Listener","S04_1R",1
"27456",49,"Arousal","irony","other","Listener","S05_1R",3
"27457",49,"Arousal","irony","other","Listener","S06_1R",5
"27458",49,"Arousal","irony","other","Listener","S07_1R",2
"27459",49,"Arousal","irony","other","Listener","S08_1R",2
"27460",49,"Arousal","irony","other","Listener","S10_1R",3
"27461",49,"Arousal","irony","other","Listener","S11_1R",5
"27462",49,"Arousal","irony","other","Listener","S12_1R",1
"27463",49,"Arousal","irony","other","Listener","S13_1R",2
"27464",49,"Arousal","irony","other","Listener","S14_1R",7
"27465",49,"Arousal","irony","other","Listener","S15_1R",2
"27466",49,"Arousal","irony","other","Listener","S16_1R",3
"27467",49,"Arousal","irony","other","Listener","S17_1R",1
"27468",49,"Arousal","irony","other","Listener","S20_1R",3
"27469",49,"Arousal","irony","other","Listener","S21_1R",5
"27470",49,"Arousal","irony","other","Listener","S23_1R",5
"27471",49,"Arousal","irony","other","Listener","S24_1R",2
"27472",49,"Arousal","irony","other","Listener","S25_1R",3
"27473",49,"Arousal","irony","other","Listener","S26_1R",7
"27474",53,"Arousal","irony","other","Listener","S01_1R",3
"27475",53,"Arousal","irony","other","Listener","S02_1R",4
"27476",53,"Arousal","irony","other","Listener","S04_1R",1
"27477",53,"Arousal","irony","other","Listener","S05_1R",4
"27478",53,"Arousal","irony","other","Listener","S06_1R",6
"27479",53,"Arousal","irony","other","Listener","S07_1R",2
"27480",53,"Arousal","irony","other","Listener","S08_1R",5
"27481",53,"Arousal","irony","other","Listener","S10_1R",7
"27482",53,"Arousal","irony","other","Listener","S11_1R",6
"27483",53,"Arousal","irony","other","Listener","S12_1R",1
"27484",53,"Arousal","irony","other","Listener","S13_1R",3
"27485",53,"Arousal","irony","other","Listener","S14_1R",7
